Recording,Participant,Timeline,TOI,Interval,Media,AOI,AOI_size,Duration_of_interval,Start_of_interval,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade
VT58,VT58,Timeline1,Toothbrush,1,Toothbrush,RightGirls,28210,15336,157525,1527,305.0,160.0,408.0,5,0.0,160.0,RightGirls,2.56734,1366,342.0,250.0,408.0,4,4460.0,308.0,2.5729,1593,531.0,160.0,1125.0,3,0.0,160.0,1702,567.0,160.0,1183.0,3,0.0,160.0,0,-1.0,-1.0,0,-1.0,2,4410.0,160.0,282.38,473.12
VT58,VT58,Timeline1,Toothbrush,1,Toothbrush,toothbrush_target,289,15336,157525,0,0.0,0.0,0.0,0,15336.0,0.0,RightGirls,2.4836465277777773,0,0.0,0.0,0.0,0,15336.0,0.0,2.4836465277777773,0,0.0,0.0,0.0,0,15336.0,0.0,0,0.0,0.0,0.0,0,15336.0,0.0,1,15292.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT59,VT59,Timeline1,Crown,1,Crown,bed,87780,11052,168565,383,192.0,167.0,217.0,2,4070.0,167.0,crown_target,3.27167,383,192.0,167.0,217.0,2,4070.0,167.0,3.27167,383,192.0,167.0,217.0,2,4070.0,167.0,458,229.0,208.0,250.0,2,4028.0,208.0,0,-1.0,-1.0,0,-1.0,0,4028.0,4236.0,224.75,33.93
VT59,VT59,Timeline1,Crown,1,Crown,book,1106,11052,168565,0,0.0,0.0,0.0,0,11052.0,0.0,crown_target,3.1649090624999996,0,0.0,0.0,0.0,0,11052.0,0.0,3.1649090624999996,0,0.0,0.0,0.0,0,11052.0,0.0,0,0.0,0.0,0.0,0,11052.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT59,VT59,Timeline1,Crown,1,Crown,clock,420,11052,168565,0,0.0,0.0,0.0,0,11052.0,0.0,crown_target,3.1649090624999996,0,0.0,0.0,0.0,0,11052.0,0.0,3.1649090624999996,0,0.0,0.0,0.0,0,11052.0,0.0,0,0.0,0.0,0.0,0,11052.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT59,VT59,Timeline1,Crown,1,Crown,crown_target,973,11052,168565,333,333.0,333.0,333.0,1,6961.0,333.0,crown_target,3.34314,333,333.0,333.0,333.0,1,6961.0,333.0,3.34314,333,333.0,333.0,333.0,1,6961.0,333.0,367,367.0,367.0,367.0,1,6928.0,367.0,0,-1.0,-1.0,0,-1.0,0,6928.0,7294.0,254.25,32.94
VT59,VT59,Timeline1,Crown,1,Crown,flower,2658,11052,168565,392,196.0,192.0,200.0,2,1645.0,200.0,crown_target,3.15612,392,196.0,192.0,200.0,2,1645.0,200.0,3.15612,392,196.0,192.0,200.0,2,1645.0,200.0,458,229.0,225.0,233.0,2,1612.0,233.0,0,-1.0,-1.0,0,-1.0,0,1612.0,1845.0,200.77,290.23
VT59,VT59,Timeline1,Crown,1,Crown,hat,1217,11052,168565,0,0.0,0.0,0.0,0,11052.0,0.0,crown_target,3.1649090624999996,0,0.0,0.0,0.0,0,11052.0,0.0,3.1649090624999996,0,0.0,0.0,0.0,0,11052.0,0.0,0,0.0,0.0,0.0,0,11052.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT59,VT59,Timeline1,Crown,1,Crown,lamp,13169,11052,168565,475,237.0,208.0,267.0,2,3478.0,208.0,crown_target,3.32686,475,237.0,208.0,267.0,2,3478.0,208.0,3.32686,475,237.0,208.0,267.0,2,3478.0,208.0,517,258.0,242.0,275.0,2,3445.0,242.0,0,-1.0,-1.0,0,-1.0,0,3445.0,3686.0,195.21,187.47
VT59,VT59,Timeline1,Crown,1,Crown,mirror,2076,11052,168565,0,0.0,0.0,0.0,0,11052.0,0.0,crown_target,3.1649090624999996,0,0.0,0.0,0.0,0,11052.0,0.0,3.1649090624999996,0,0.0,0.0,0.0,0,11052.0,0.0,0,0.0,0.0,0.0,0,11052.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT59,VT59,Timeline1,Crown,1,Crown,shoes,4204,11052,168565,675,225.0,175.0,292.0,3,4545.0,175.0,crown_target,3.33224,675,225.0,175.0,292.0,3,4545.0,175.0,3.33224,708,708.0,708.0,708.0,1,4545.0,708.0,742,742.0,742.0,742.0,1,4511.0,742.0,0,-1.0,-1.0,0,-1.0,2,4511.0,5253.0,271.6,341.36
VT59,VT59,Timeline1,Crown,1,Crown,wardrobe,24359,11052,168565,675,337.0,308.0,367.0,2,2845.0,367.0,crown_target,3.31649,675,337.0,308.0,367.0,2,2845.0,367.0,3.31649,675,337.0,308.0,367.0,2,2845.0,367.0,750,375.0,342.0,408.0,2,2803.0,408.0,0,-1.0,-1.0,0,-1.0,0,2803.0,3212.0,326.3,37.63
VT59,VT59,Timeline1,findDice,1,findDice,bottom cheese cluster,27729,6668,157746,0,0.0,0.0,0.0,0,6668.0,0.0,dice_target,3.1649090624999996,0,0.0,0.0,0.0,0,6668.0,0.0,3.1649090624999996,0,0.0,0.0,0.0,0,6668.0,0.0,0,0.0,0.0,0.0,0,6668.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT59,VT59,Timeline1,findDice,1,findDice,center cheese cluster,38477,6668,157746,182,182.0,182.0,182.0,1,0.0,182.0,dice_target,2.7621,0,0.0,0.0,0.0,0,6668.0,0.0,2.7621,182,182.0,182.0,182.0,1,0.0,182.0,182,182.0,182.0,182.0,1,0.0,182.0,0,-1.0,-1.0,0,-1.0,0,0.0,182.0,0.0,430.88
VT59,VT59,Timeline1,findDice,1,findDice,dice_target,7136,6668,157746,1953,651.0,167.0,1562.0,3,3123.0,167.0,dice_target,2.91317,392,196.0,167.0,225.0,2,3123.0,167.0,2.95055,1970,985.0,167.0,1803.0,2,3123.0,167.0,2070,1035.0,208.0,1862.0,2,3081.0,208.0,0,-1.0,-1.0,0,-1.0,1,3081.0,3290.0,179.02,325.28
VT59,VT59,Timeline1,findDice,1,findDice,left cheese cluster,87823,6668,157746,417,417.0,417.0,417.0,1,4156.0,417.0,dice_target,3.08318,417,417.0,417.0,417.0,1,4156.0,417.0,3.08318,417,417.0,417.0,417.0,1,4156.0,417.0,467,467.0,467.0,467.0,1,4106.0,467.0,0,-1.0,-1.0,0,-1.0,0,4106.0,4573.0,425.55,281.87
VT59,VT59,Timeline1,findDice,1,findDice,mouse 1,4951,6668,157746,192,192.0,192.0,192.0,1,4614.0,192.0,dice_target,2.94087,192,192.0,192.0,192.0,1,4614.0,192.0,2.94087,192,192.0,192.0,192.0,1,4614.0,192.0,233,233.0,233.0,233.0,1,4573.0,233.0,0,-1.0,-1.0,0,-1.0,0,4573.0,4806.0,281.87,505.94
VT59,VT59,Timeline1,findDice,1,findDice,mouse 2,2624,6668,157746,0,0.0,0.0,0.0,0,6668.0,0.0,dice_target,3.1649090624999996,0,0.0,0.0,0.0,0,6668.0,0.0,3.1649090624999996,0,0.0,0.0,0.0,0,6668.0,0.0,0,0.0,0.0,0.0,0,6668.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT59,VT59,Timeline1,findDice,1,findDice,mouse 3,3226,6668,157746,0,0.0,0.0,0.0,0,6668.0,0.0,dice_target,3.1649090624999996,0,0.0,0.0,0.0,0,6668.0,0.0,3.1649090624999996,0,0.0,0.0,0.0,0,6668.0,0.0,0,0.0,0.0,0.0,0,6668.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT59,VT59,Timeline1,findDice,1,findDice,mouse 4,3810,6668,157746,0,0.0,0.0,0.0,0,6668.0,0.0,dice_target,3.1649090624999996,0,0.0,0.0,0.0,0,6668.0,0.0,3.1649090624999996,0,0.0,0.0,0.0,0,6668.0,0.0,0,0.0,0.0,0.0,0,6668.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT59,VT59,Timeline1,findDice,1,findDice,mouse 5,4404,6668,157746,0,0.0,0.0,0.0,0,6668.0,0.0,dice_target,3.1649090624999996,0,0.0,0.0,0.0,0,6668.0,0.0,3.1649090624999996,0,0.0,0.0,0.0,0,6668.0,0.0,0,0.0,0.0,0.0,0,6668.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
